26,38,2015-06-13 19:42:42.174620
26,38,2015-06-13 19:42:54.184629
26,38,2015-06-13 19:43:06.194628
26,38,2015-06-13 19:43:18.204679
26,38,2015-06-13 19:43:30.214595
